Location,Measure,Initial_Match,Num_Matches_Found,+-250_Text,Weights_Matches,Weight Values,Weight Result
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,1. Restrict NONE permits?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,1. Restrict NONE permits?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,1. Restrict NONE permits?*1.0,growth rate,0,[],[],"[[], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,1. Restrict NONE permits?*1.0,development approvals,0,[],[],"[[], [], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,2. Restrict number of NONE authorized for construction?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,2. Restrict number of NONE authorized for construction?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,2. Restrict number of NONE authorized for construction?*1.0,growth rate,0,[],[],"[[], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,2. Restrict number of NONE authorized for construction?*1.0,development approvals,0,[],[],"[[], [], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,3. Restrict number of NONE?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,3. Restrict number of NONE?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,3. Restrict number of NONE?*1.0,growth rate,0,[],[],"[[], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,3. Restrict number of NONE?*1.0,development approvals,0,[],[],"[[], [], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/16/AK_Palmer.txt,4. Restrict number of NONE units?*1.0,growth management,0,[],[],[[]],[]
