Location,Measure,Initial_Match,Num_Matches_Found,+-250_Text,Weights_Matches,Weight Values,Weight Result
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,1. Restrict NONE permits?*1.0,growth management,1,['and other danger  and to prevent overcrowding of the land and undue congestion of population. (d) to protect the character and the social and economic stability of the planning area and to encourage the orderly and beneficial development of the city growth management techniques assuring the timing and sequencing of development promotion of infill development in existing residential and non-residential areas with adequate public facilities to assure proper urban form and open space separations of'],"[['growth management', 'population']]","[[[3.0, 1.0]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,1. Restrict NONE permits?*1.0,growth control,0,[],[],"[[[3.0, 1.0]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,1. Restrict NONE permits?*1.0,growth rate,0,[],[],"[[[3.0, 1.0]], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,1. Restrict NONE permits?*1.0,development approvals,0,[],[],"[[[3.0, 1.0]], [], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,2. Restrict number of NONE authorized for construction?*1.0,growth management,1,['and other danger  and to prevent overcrowding of the land and undue congestion of population. (d) to protect the character and the social and economic stability of the planning area and to encourage the orderly and beneficial development of the city growth management techniques assuring the timing and sequencing of development promotion of infill development in existing residential and non-residential areas with adequate public facilities to assure proper urban form and open space separations of'],"[['growth management', 'population']]","[[[3.0, 1.0]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,2. Restrict number of NONE authorized for construction?*1.0,growth control,0,[],[],"[[[3.0, 1.0]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,2. Restrict number of NONE authorized for construction?*1.0,growth rate,0,[],[],"[[[3.0, 1.0]], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,2. Restrict number of NONE authorized for construction?*1.0,development approvals,0,[],[],"[[[3.0, 1.0]], [], [], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,3. Restrict number of NONE?*1.0,growth management,1,['and other danger  and to prevent overcrowding of the land and undue congestion of population. (d) to protect the character and the social and economic stability of the planning area and to encourage the orderly and beneficial development of the city growth management techniques assuring the timing and sequencing of development promotion of infill development in existing residential and non-residential areas with adequate public facilities to assure proper urban form and open space separations of'],"[['growth management', 'population']]","[[[3.0, 1.0]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/14/AR_HotSprings.txt,3. Restrict number of NONE?*1.0,growth control,0,[],[],"[[[3.0, 1.0]], []]",[]
