Location,Measure,Initial_Match,Num_Matches_Found,+-250_Text,Weights_Matches,Weight Values,Weight Result
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,1. Restrict NONE permits?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,1. Restrict NONE permits?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,1. Restrict NONE permits?*1.0,growth rate,1,['installed on above or below the surface of land or water. traffic consultant means a professionally recognized firm with toll facility and/or traffic engineering experience in highway capacity/level of service analysis and access management. traffic growth rate means the rate at which traffic volumes are projected to increase over a period of time. it is expressed as a percentage that is compounded annual. traffic impact study means a report analyzing anticipated roadway conditions with and with'],"[['growth', 'annual']]","[[], [], [[1.5, 1.0]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,1. Restrict NONE permits?*1.0,development approvals,0,[],[],"[[], [], [[1.5, 1.0]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,2. Restrict number of NONE authorized for construction?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,2. Restrict number of NONE authorized for construction?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,2. Restrict number of NONE authorized for construction?*1.0,growth rate,1,['installed on above or below the surface of land or water. traffic consultant means a professionally recognized firm with toll facility and/or traffic engineering experience in highway capacity/level of service analysis and access management. traffic growth rate means the rate at which traffic volumes are projected to increase over a period of time. it is expressed as a percentage that is compounded annual. traffic impact study means a report analyzing anticipated roadway conditions with and with'],"[['growth', 'annual']]","[[], [], [[1.5, 1.0]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,2. Restrict number of NONE authorized for construction?*1.0,development approvals,0,[],[],"[[], [], [[1.5, 1.0]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,3. Restrict number of NONE?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/20/AL_Foley.txt,3. Restrict number of NONE?*1.0,growth control,0,[],[],"[[], []]",[]
