Location,Measure,Initial_Match,Num_Matches_Found,+-250_Text,Weights_Matches,Weight Values,Weight Result
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,1. Restrict NONE permits?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,1. Restrict NONE permits?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,1. Restrict NONE permits?*1.0,growth rate,1,['ve tree list. all plant material shall meet the require established by the american association publication american standards for nursery stock (ansi 760.1 latest edition). approve tree list common name scientific name height (feet ) spread (feet ) growth rate shade ornamental screen street tree under overhead utilities american elm cultivars: new harmony princeton valley forge ulmus americana 75 55 med/fast shade y n american hornbeam/ironwood carpinus caroliniana 25 25 slow shade y y american'],[['growth']],"[[], [], [[1.5]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,1. Restrict NONE permits?*1.0,development approvals,0,[],[],"[[], [], [[1.5]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,2. Restrict number of NONE authorized for construction?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,2. Restrict number of NONE authorized for construction?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,2. Restrict number of NONE authorized for construction?*1.0,growth rate,1,['ve tree list. all plant material shall meet the require established by the american association publication american standards for nursery stock (ansi 760.1 latest edition). approve tree list common name scientific name height (feet ) spread (feet ) growth rate shade ornamental screen street tree under overhead utilities american elm cultivars: new harmony princeton valley forge ulmus americana 75 55 med/fast shade y n american hornbeam/ironwood carpinus caroliniana 25 25 slow shade y y american'],[['growth']],"[[], [], [[1.5]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,2. Restrict number of NONE authorized for construction?*1.0,development approvals,0,[],[],"[[], [], [[1.5]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,3. Restrict number of NONE?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,3. Restrict number of NONE?*1.0,growth control,0,[],[],"[[], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,3. Restrict number of NONE?*1.0,growth rate,1,['ve tree list. all plant material shall meet the require established by the american association publication american standards for nursery stock (ansi 760.1 latest edition). approve tree list common name scientific name height (feet ) spread (feet ) growth rate shade ornamental screen street tree under overhead utilities american elm cultivars: new harmony princeton valley forge ulmus americana 75 55 med/fast shade y n american hornbeam/ironwood carpinus caroliniana 25 25 slow shade y y american'],[['growth']],"[[], [], [[1.5]]]",[0]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,3. Restrict number of NONE?*1.0,development approvals,0,[],[],"[[], [], [[1.5]], []]",[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,4. Restrict number of NONE units?*1.0,growth management,0,[],[],[[]],[]
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/47/AR_Springdale.txt,4. Restrict number of NONE units?*1.0,growth control,0,[],[],"[[], []]",[]
